x_n				f(x_n)
5.350000		0.001897
5.349999		0.001897
5.349999		0.001897
5.349998		0.001897
5.349997		0.001897
5.349997		0.001897
5.349996		0.001897
5.349996		0.001897
5.349995		0.001897
5.349994		0.001897
5.349994		0.001897
5.349993		0.001897
5.349992		0.001897
5.349992		0.001897
5.349991		0.001897
5.349991		0.001897
5.349990		0.001897
5.349989		0.001897
5.349989		0.001896
5.349988		0.001896
5.349987		0.001896
5.349987		0.001896
5.349986		0.001896
5.349986		0.001896
5.349985		0.001896
5.349984		0.001896
5.349984		0.001896
5.349983		0.001896
5.349982		0.001896
5.349982		0.001896
5.349981		0.001896
5.349980		0.001896
5.349980		0.001896
5.349979		0.001896
5.349979		0.001896
5.349978		0.001896
5.349977		0.001896
5.349977		0.001896
5.349976		0.001896
5.349975		0.001896
5.349975		0.001896
5.349974		0.001896
5.349974		0.001895
5.349973		0.001895
5.349972		0.001895
5.349972		0.001895
5.349971		0.001895
5.349970		0.001895
5.349970		0.001895
5.349969		0.001895
5.349969		0.001895
5.349968		0.001895
5.349967		0.001895
5.349967		0.001895
5.349966		0.001895
5.349965		0.001895
5.349965		0.001895
5.349964		0.001895
5.349964		0.001895
5.349963		0.001895
5.349962		0.001895
5.349962		0.001895
5.349961		0.001895
5.349960		0.001895
5.349960		0.001895
5.349959		0.001894
5.349958		0.001894
5.349958		0.001894
5.349957		0.001894
5.349957		0.001894
5.349956		0.001894
5.349955		0.001894
5.349955		0.001894
5.349954		0.001894
5.349953		0.001894
5.349953		0.001894
5.349952		0.001894
5.349952		0.001894
5.349951		0.001894
5.349950		0.001894
5.349950		0.001894
5.349949		0.001894
5.349948		0.001894
5.349948		0.001894
5.349947		0.001894
5.349947		0.001894
5.349946		0.001894
5.349945		0.001894
5.349945		0.001894
5.349944		0.001893
5.349943		0.001893
5.349943		0.001893
5.349942		0.001893
5.349942		0.001893
5.349941		0.001893
5.349940		0.001893
5.349940		0.001893
5.349939		0.001893
5.349938		0.001893
5.349938		0.001893
5.349937		0.001893
5.349936		0.001893
5.349936		0.001893
5.349935		0.001893
5.349935		0.001893
5.349934		0.001893
5.349933		0.001893
5.349933		0.001893
5.349932		0.001893
5.349931		0.001893
5.349931		0.001893
5.349930		0.001893
5.349930		0.001892
5.349929		0.001892
5.349928		0.001892
5.349928		0.001892
5.349927		0.001892
5.349926		0.001892
5.349926		0.001892
5.349925		0.001892
5.349925		0.001892
5.349924		0.001892
5.349923		0.001892
5.349923		0.001892
5.349922		0.001892
5.349921		0.001892
5.349921		0.001892
5.349920		0.001892
5.349920		0.001892
5.349919		0.001892
5.349918		0.001892
5.349918		0.001892
5.349917		0.001892
5.349916		0.001892
5.349916		0.001892
5.349915		0.001891
5.349915		0.001891
5.349914		0.001891
5.349913		0.001891
5.349913		0.001891
5.349912		0.001891
5.349911		0.001891
5.349911		0.001891
5.349910		0.001891
5.349909		0.001891
5.349909		0.001891
5.349908		0.001891
5.349908		0.001891
5.349907		0.001891
5.349906		0.001891
5.349906		0.001891
5.349905		0.001891
5.349904		0.001891
5.349904		0.001891
5.349903		0.001891
5.349903		0.001891
5.349902		0.001891
5.349901		0.001891
5.349901		0.001891
5.349900		0.001890
5.349899		0.001890
5.349899		0.001890
5.349898		0.001890
5.349898		0.001890
5.349897		0.001890
5.349896		0.001890
5.349896		0.001890
5.349895		0.001890
5.349894		0.001890
5.349894		0.001890
5.349893		0.001890
5.349893		0.001890
5.349892		0.001890
5.349891		0.001890
5.349891		0.001890
5.349890		0.001890
5.349889		0.001890
5.349889		0.001890
5.349888		0.001890
5.349888		0.001890
5.349887		0.001890
5.349886		0.001890
5.349886		0.001889
5.349885		0.001889
5.349884		0.001889
5.349884		0.001889
5.349883		0.001889
5.349883		0.001889
5.349882		0.001889
5.349881		0.001889
5.349881		0.001889
5.349880		0.001889
5.349879		0.001889
5.349879		0.001889
5.349878		0.001889
5.349878		0.001889
5.349877		0.001889
5.349876		0.001889
5.349876		0.001889
5.349875		0.001889
5.349874		0.001889
5.349874		0.001889
5.349873		0.001889
5.349872		0.001889
5.349872		0.001889
5.349871		0.001889
5.349871		0.001888
5.349870		0.001888
5.349869		0.001888
5.349869		0.001888
5.349868		0.001888
5.349867		0.001888
5.349867		0.001888
5.349866		0.001888
5.349866		0.001888
5.349865		0.001888
5.349864		0.001888
5.349864		0.001888
5.349863		0.001888
5.349862		0.001888
5.349862		0.001888
5.349861		0.001888
5.349861		0.001888
5.349860		0.001888
5.349859		0.001888
5.349859		0.001888
5.349858		0.001888
5.349857		0.001888
5.349857		0.001888
5.349856		0.001887
5.349856		0.001887
5.349855		0.001887
5.349854		0.001887
5.349854		0.001887
5.349853		0.001887
5.349852		0.001887
5.349852		0.001887
5.349851		0.001887
5.349851		0.001887
5.349850		0.001887
5.349849		0.001887
5.349849		0.001887
5.349848		0.001887
5.349847		0.001887
5.349847		0.001887
5.349846		0.001887
5.349846		0.001887
5.349845		0.001887
5.349844		0.001887
5.349844		0.001887
5.349843		0.001887
5.349842		0.001887
5.349842		0.001887
5.349841		0.001886
5.349841		0.001886
5.349840		0.001886
5.349839		0.001886
5.349839		0.001886
5.349838		0.001886
5.349837		0.001886
5.349837		0.001886
5.349836		0.001886
5.349836		0.001886
5.349835		0.001886
5.349834		0.001886
5.349834		0.001886
5.349833		0.001886
5.349832		0.001886
5.349832		0.001886
5.349831		0.001886
5.349831		0.001886
5.349830		0.001886
5.349829		0.001886
5.349829		0.001886
5.349828		0.001886
5.349827		0.001886
5.349827		0.001885
5.349826		0.001885
5.349826		0.001885
5.349825		0.001885
5.349824		0.001885
5.349824		0.001885
5.349823		0.001885
5.349822		0.001885
5.349822		0.001885
5.349821		0.001885
5.349821		0.001885
5.349820		0.001885
5.349819		0.001885
5.349819		0.001885
5.349818		0.001885
5.349817		0.001885
5.349817		0.001885
5.349816		0.001885
5.349816		0.001885
5.349815		0.001885
5.349814		0.001885
5.349814		0.001885
5.349813		0.001885
5.349812		0.001885
5.349812		0.001884
5.349811		0.001884
5.349811		0.001884
5.349810		0.001884
5.349809		0.001884
5.349809		0.001884
5.349808		0.001884
5.349807		0.001884
5.349807		0.001884
5.349806		0.001884
5.349806		0.001884
5.349805		0.001884
5.349804		0.001884
5.349804		0.001884
5.349803		0.001884
5.349802		0.001884
5.349802		0.001884
5.349801		0.001884
5.349801		0.001884
5.349800		0.001884
5.349799		0.001884
5.349799		0.001884
5.349798		0.001884
5.349797		0.001883
5.349797		0.001883
5.349796		0.001883
5.349796		0.001883
5.349795		0.001883
5.349794		0.001883
5.349794		0.001883
5.349793		0.001883
5.349792		0.001883
5.349792		0.001883
5.349791		0.001883
5.349791		0.001883
5.349790		0.001883
5.349789		0.001883
5.349789		0.001883
5.349788		0.001883
5.349787		0.001883
5.349787		0.001883
5.349786		0.001883
5.349786		0.001883
5.349785		0.001883
5.349784		0.001883
5.349784		0.001883
5.349783		0.001883
5.349782		0.001882
5.349782		0.001882
5.349781		0.001882
5.349781		0.001882
5.349780		0.001882
5.349779		0.001882
5.349779		0.001882
5.349778		0.001882
5.349777		0.001882
5.349777		0.001882
5.349776		0.001882
5.349776		0.001882
5.349775		0.001882
5.349774		0.001882
5.349774		0.001882
5.349773		0.001882
5.349772		0.001882
5.349772		0.001882
5.349771		0.001882
5.349771		0.001882
5.349770		0.001882
5.349769		0.001882
5.349769		0.001882
5.349768		0.001882
5.349767		0.001881
5.349767		0.001881
5.349766		0.001881
5.349766		0.001881
5.349765		0.001881
5.349764		0.001881
5.349764		0.001881
5.349763		0.001881
5.349762		0.001881
5.349762		0.001881
5.349761		0.001881
5.349761		0.001881
5.349760		0.001881
5.349759		0.001881
5.349759		0.001881
5.349758		0.001881
5.349757		0.001881
5.349757		0.001881
5.349756		0.001881
5.349756		0.001881
5.349755		0.001881
5.349754		0.001881
5.349754		0.001881
5.349753		0.001880
5.349752		0.001880
5.349752		0.001880
5.349751		0.001880
5.349751		0.001880
5.349750		0.001880
5.349749		0.001880
5.349749		0.001880
5.349748		0.001880
5.349747		0.001880
5.349747		0.001880
5.349746		0.001880
5.349746		0.001880
5.349745		0.001880
5.349744		0.001880
5.349744		0.001880
5.349743		0.001880
5.349742		0.001880
5.349742		0.001880
5.349741		0.001880
5.349741		0.001880
5.349740		0.001880
5.349739		0.001880
5.349739		0.001880
5.349738		0.001879
5.349737		0.001879
5.349737		0.001879
5.349736		0.001879
5.349736		0.001879
5.349735		0.001879
5.349734		0.001879
5.349734		0.001879
5.349733		0.001879
5.349732		0.001879
5.349732		0.001879
5.349731		0.001879
5.349731		0.001879
5.349730		0.001879
5.349729		0.001879
5.349729		0.001879
5.349728		0.001879
5.349727		0.001879
5.349727		0.001879
5.349726		0.001879
5.349726		0.001879
5.349725		0.001879
5.349724		0.001879
5.349724		0.001878
5.349723		0.001878
5.349722		0.001878
5.349722		0.001878
5.349721		0.001878
5.349721		0.001878
5.349720		0.001878
5.349719		0.001878
5.349719		0.001878
5.349718		0.001878
5.349717		0.001878
5.349717		0.001878
5.349716		0.001878
5.349716		0.001878
5.349715		0.001878
5.349714		0.001878
5.349714		0.001878
5.349713		0.001878
5.349713		0.001878
5.349712		0.001878
5.349711		0.001878
5.349711		0.001878
5.349710		0.001878
5.349709		0.001878
5.349709		0.001877
5.349708		0.001877
5.349708		0.001877
5.349707		0.001877
5.349706		0.001877
5.349706		0.001877
5.349705		0.001877
5.349704		0.001877
5.349704		0.001877
5.349703		0.001877
5.349703		0.001877
5.349702		0.001877
5.349701		0.001877
5.349701		0.001877
5.349700		0.001877
5.349699		0.001877
5.349699		0.001877
5.349698		0.001877
5.349698		0.001877
5.349697		0.001877
5.349696		0.001877
5.349696		0.001877
5.349695		0.001877
5.349694		0.001876
5.349694		0.001876
5.349693		0.001876
5.349693		0.001876
5.349692		0.001876
5.349691		0.001876
5.349691		0.001876
5.349690		0.001876
5.349689		0.001876
5.349689		0.001876
5.349688		0.001876
5.349688		0.001876
5.349687		0.001876
5.349686		0.001876
5.349686		0.001876
5.349685		0.001876
5.349684		0.001876
5.349684		0.001876
5.349683		0.001876
5.349683		0.001876
5.349682		0.001876
5.349681		0.001876
5.349681		0.001876
5.349680		0.001876
5.349679		0.001875
5.349679		0.001875
5.349678		0.001875
5.349678		0.001875
5.349677		0.001875
5.349676		0.001875
5.349676		0.001875
5.349675		0.001875
5.349675		0.001875
5.349674		0.001875
5.349673		0.001875
5.349673		0.001875
5.349672		0.001875
5.349671		0.001875
5.349671		0.001875
5.349670		0.001875
5.349670		0.001875
5.349669		0.001875
5.349668		0.001875
5.349668		0.001875
5.349667		0.001875
5.349666		0.001875
5.349666		0.001875
5.349665		0.001875
5.349665		0.001874
5.349664		0.001874
5.349663		0.001874
5.349663		0.001874
5.349662		0.001874
5.349661		0.001874
5.349661		0.001874
5.349660		0.001874
5.349660		0.001874
5.349659		0.001874
5.349658		0.001874
5.349658		0.001874
5.349657		0.001874
5.349656		0.001874
5.349656		0.001874
5.349655		0.001874
5.349655		0.001874
5.349654		0.001874
5.349653		0.001874
5.349653		0.001874
5.349652		0.001874
5.349651		0.001874
5.349651		0.001874
5.349650		0.001873
5.349650		0.001873
5.349649		0.001873
5.349648		0.001873
5.349648		0.001873
5.349647		0.001873
5.349647		0.001873
5.349646		0.001873
5.349645		0.001873
5.349645		0.001873
5.349644		0.001873
5.349643		0.001873
5.349643		0.001873
5.349642		0.001873
5.349642		0.001873
5.349641		0.001873
5.349640		0.001873
5.349640		0.001873
5.349639		0.001873
5.349638		0.001873
5.349638		0.001873
5.349637		0.001873
5.349637		0.001873
5.349636		0.001873
5.349635		0.001872
5.349635		0.001872
5.349634		0.001872
5.349633		0.001872
5.349633		0.001872
5.349632		0.001872
5.349632		0.001872
5.349631		0.001872
5.349630		0.001872
5.349630		0.001872
5.349629		0.001872
5.349628		0.001872
5.349628		0.001872
5.349627		0.001872
5.349627		0.001872
5.349626		0.001872
5.349625		0.001872
5.349625		0.001872
5.349624		0.001872
5.349624		0.001872
5.349623		0.001872
5.349622		0.001872
5.349622		0.001872
5.349621		0.001872
5.349620		0.001871
5.349620		0.001871
5.349619		0.001871
5.349619		0.001871
5.349618		0.001871
5.349617		0.001871
5.349617		0.001871
5.349616		0.001871
5.349615		0.001871
5.349615		0.001871
5.349614		0.001871
5.349614		0.001871
5.349613		0.001871
5.349612		0.001871
5.349612		0.001871
5.349611		0.001871
5.349610		0.001871
5.349610		0.001871
5.349609		0.001871
5.349609		0.001871
5.349608		0.001871
5.349607		0.001871
5.349607		0.001871
5.349606		0.001870
5.349606		0.001870
5.349605		0.001870
5.349604		0.001870
5.349604		0.001870
5.349603		0.001870
5.349602		0.001870
5.349602		0.001870
5.349601		0.001870
5.349601		0.001870
5.349600		0.001870
5.349599		0.001870
5.349599		0.001870
5.349598		0.001870
5.349597		0.001870
5.349597		0.001870
5.349596		0.001870
5.349596		0.001870
5.349595		0.001870
5.349594		0.001870
5.349594		0.001870
5.349593		0.001870
5.349592		0.001870
5.349592		0.001870
5.349591		0.001869
5.349591		0.001869
5.349590		0.001869
5.349589		0.001869
5.349589		0.001869
5.349588		0.001869
5.349588		0.001869
5.349587		0.001869
5.349586		0.001869
5.349586		0.001869
5.349585		0.001869
5.349584		0.001869
5.349584		0.001869
5.349583		0.001869
5.349583		0.001869
5.349582		0.001869
5.349581		0.001869
5.349581		0.001869
5.349580		0.001869
5.349579		0.001869
5.349579		0.001869
5.349578		0.001869
5.349578		0.001869
5.349577		0.001869
5.349576		0.001868
5.349576		0.001868
5.349575		0.001868
5.349574		0.001868
5.349574		0.001868
5.349573		0.001868
5.349573		0.001868
5.349572		0.001868
5.349571		0.001868
5.349571		0.001868
5.349570		0.001868
5.349570		0.001868
5.349569		0.001868
5.349568		0.001868
5.349568		0.001868
5.349567		0.001868
5.349566		0.001868
5.349566		0.001868
5.349565		0.001868
5.349565		0.001868
5.349564		0.001868
5.349563		0.001868
5.349563		0.001868
5.349562		0.001868
5.349561		0.001867
5.349561		0.001867
5.349560		0.001867
5.349560		0.001867
5.349559		0.001867
5.349558		0.001867
5.349558		0.001867
5.349557		0.001867
5.349556		0.001867
5.349556		0.001867
5.349555		0.001867
5.349555		0.001867
5.349554		0.001867
5.349553		0.001867
5.349553		0.001867
5.349552		0.001867
5.349552		0.001867
5.349551		0.001867
5.349550		0.001867
5.349550		0.001867
5.349549		0.001867
5.349548		0.001867
5.349548		0.001867
5.349547		0.001866
5.349547		0.001866
5.349546		0.001866
5.349545		0.001866
5.349545		0.001866
5.349544		0.001866
5.349543		0.001866
5.349543		0.001866
5.349542		0.001866
5.349542		0.001866
5.349541		0.001866
5.349540		0.001866
5.349540		0.001866
5.349539		0.001866
5.349539		0.001866
5.349538		0.001866
5.349537		0.001866
5.349537		0.001866
5.349536		0.001866
5.349535		0.001866
5.349535		0.001866
5.349534		0.001866
5.349534		0.001866
5.349533		0.001866
5.349532		0.001865
5.349532		0.001865
5.349531		0.001865
5.349530		0.001865
5.349530		0.001865
5.349529		0.001865
5.349529		0.001865
5.349528		0.001865
5.349527		0.001865
5.349527		0.001865
5.349526		0.001865
5.349526		0.001865
5.349525		0.001865
5.349524		0.001865
5.349524		0.001865
5.349523		0.001865
5.349522		0.001865
5.349522		0.001865
5.349521		0.001865
5.349521		0.001865
5.349520		0.001865
5.349519		0.001865
5.349519		0.001865
5.349518		0.001865
5.349517		0.001864
5.349517		0.001864
5.349516		0.001864
5.349516		0.001864
5.349515		0.001864
5.349514		0.001864
5.349514		0.001864
5.349513		0.001864
5.349513		0.001864
5.349512		0.001864
5.349511		0.001864
5.349511		0.001864
5.349510		0.001864
5.349509		0.001864
5.349509		0.001864
5.349508		0.001864
5.349508		0.001864
5.349507		0.001864
5.349506		0.001864
5.349506		0.001864
5.349505		0.001864
5.349504		0.001864
5.349504		0.001864
5.349503		0.001864
5.349503		0.001863
5.349502		0.001863
5.349501		0.001863
5.349501		0.001863
5.349500		0.001863
5.349500		0.001863
5.349499		0.001863
5.349498		0.001863
5.349498		0.001863
5.349497		0.001863
5.349496		0.001863
5.349496		0.001863
5.349495		0.001863
5.349495		0.001863
5.349494		0.001863
5.349493		0.001863
5.349493		0.001863
5.349492		0.001863
5.349491		0.001863
5.349491		0.001863
5.349490		0.001863
5.349490		0.001863
5.349489		0.001863
5.349488		0.001862
5.349488		0.001862
5.349487		0.001862
5.349487		0.001862
5.349486		0.001862
5.349485		0.001862
5.349485		0.001862
5.349484		0.001862
5.349483		0.001862
5.349483		0.001862
5.349482		0.001862
5.349482		0.001862
5.349481		0.001862
5.349480		0.001862
5.349480		0.001862
5.349479		0.001862
5.349479		0.001862
5.349478		0.001862
5.349477		0.001862
5.349477		0.001862
5.349476		0.001862
5.349475		0.001862
5.349475		0.001862
5.349474		0.001862
5.349474		0.001861
5.349473		0.001861
5.349472		0.001861
5.349472		0.001861
5.349471		0.001861
5.349470		0.001861
5.349470		0.001861
5.349469		0.001861
5.349469		0.001861
5.349468		0.001861
5.349467		0.001861
5.349467		0.001861
5.349466		0.001861
5.349466		0.001861
5.349465		0.001861
5.349464		0.001861
5.349464		0.001861
5.349463		0.001861
5.349462		0.001861
5.349462		0.001861
5.349461		0.001861
5.349461		0.001861
5.349460		0.001861
5.349459		0.001861
5.349459		0.001860
5.349458		0.001860
5.349457		0.001860
5.349457		0.001860
5.349456		0.001860
5.349456		0.001860
5.349455		0.001860
5.349454		0.001860
5.349454		0.001860
5.349453		0.001860
5.349453		0.001860
5.349452		0.001860
5.349451		0.001860
5.349451		0.001860
5.349450		0.001860
5.349449		0.001860
5.349449		0.001860
5.349448		0.001860
5.349448		0.001860
5.349447		0.001860
5.349446		0.001860
5.349446		0.001860
5.349445		0.001860
5.349445		0.001860
5.349444		0.001859
5.349443		0.001859
5.349443		0.001859
5.349442		0.001859
5.349441		0.001859
5.349441		0.001859
5.349440		0.001859
5.349440		0.001859
5.349439		0.001859
5.349438		0.001859
5.349438		0.001859
5.349437		0.001859
5.349436		0.001859
5.349436		0.001859
5.349435		0.001859
5.349435		0.001859
5.349434		0.001859
5.349433		0.001859
5.349433		0.001859
5.349432		0.001859
5.349432		0.001859
5.349431		0.001859
5.349430		0.001859
5.349430		0.001859
5.349429		0.001858
5.349428		0.001858
5.349428		0.001858
5.349427		0.001858
5.349427		0.001858
5.349426		0.001858
5.349425		0.001858
5.349425		0.001858
5.349424		0.001858
5.349424		0.001858
5.349423		0.001858
5.349422		0.001858
5.349422		0.001858
5.349421		0.001858
5.349420		0.001858
5.349420		0.001858
5.349419		0.001858
